houseTypes,area,num_floors,bedrooms,address,price,url
Bán Nhà riêng,38,5,4,"Hà Đông, Hà Nội",5.3,https://batdongsan.vn/ban-nha-to-hieu-ha-dong-o-to-lui-cua-38m-5-tang-gia-chi-53-ty-lh-0962780005-r268450
Bán Nhà riêng,93,4,,"Hà Đông, Hà Nội",7.85,https://batdongsan.vn/ban-nha-quang-trung-ha-dong-93m-4-tang-gia-chi-785-ty-lh-0962780005-r268449
Bán Nhà riêng,30,3,2,"Hà Đông, Hà Nội",2.75,https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268448
Bán Nhà riêng,30,3,2,"Hà Đông, Hà Nội",2.75,https://batdongsan.vn/ban-nha-ha-tri-ha-dong-o-to-qua-cong-30m-3-tang-gia-chi-275-ty-lh-0962780005-khu-vuc-ha-tri-dan-cu-dong-duc-van-minh-nha-chi-cach-cho-ha-dong-300m-nen-cuc-ky-nhieu-khach-co-nhu-cau-tim-nha-mua-o-nha-hien-trang-3-tang-o-tam-tang-1-gom-phong-kh-r268447
Bán Nhà riêng,65,,3,"Nam Từ Liêm, Hà Nội",7.3,https://batdongsan.vn/ban-nha-thien-hien-nam-tu-liem-nha-sieu-dep-nhu-biet-thu-65m2-73-ty-r268446
Bán Nhà riêng,30,5,1,"Nam Từ Liêm, Hà Nội",6.8,https://batdongsan.vn/ban-nha-phu-my-le-duc-tho-kinh-doanh-sam-uat-30m2-68-ty-r268445
Bán Nhà riêng,40,6,4,"Cầu Giấy, Hà Nội",5.5,https://batdongsan.vn/ban-nha-trung-kinh-cau-giay-hn-r268444
Bán Nhà riêng,53.2,1,2,"Hóc Môn, TP Hồ Chí Minh",1.45,https://batdongsan.vn/chinh-chu-ban-nha-nguyen-can-duong-xe-tai-xa-dong-thanh-hoc-mon-tphcm-145-ty-0937930727-r268442
Bán Nhà mặt phố,60,2,2,"Bình Tân, TP Hồ Chí Minh",3.75,https://batdongsan.vn/ban-nha-dat-moi-quan-binh-tan-hem-xe-hoi-dt-4-x-15m-2-tang-2-pn-chi-375-ty-tl-r268441
Bán Nhà mặt phố,60,5,4,"Bình Tân, TP Hồ Chí Minh",5.45,https://batdongsan.vn/ban-nha-duong-le-van-quoi-phuong-binh-hung-hoa-a-binh-tanhem-o-to-dt-4x15m-5-tang-btct-chi-nhinh-5-ty-tl-r268440
Bán Nhà riêng,35,3,4,"Hoàng Mai, Hà Nội",3.75,https://batdongsan.vn/ban-nha-dinh-cong-ha-hoang-mai-35m2-x-3t-chi-hon-3-ty-r268439
Bán Nhà,26,2,2,"Bình Thạnh, TP Hồ Chí Minh",4.15,https://batdongsan.vn/nha-dep-tai-binh-thanh-2-tang-26m2-415-ty-r268437
Bán Nhà riêng,45,6,4,"Thanh Xuân, Hà Nội",7.18,https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-thang-may-3-buoc-ra-oto-45m-x6tmt4m-r268434
Bán Nhà riêng,41,,2,"Biên Hòa, Đồng Nai",1.3,https://batdongsan.vn/ban-nha-41m2-duong-o-to-shr-tho-cu-duong-o-to-p-tan-van-chi-13-ti-r268433
Bán Nhà riêng,54,2,4,"Quận 9, TP Hồ Chí Minh",4.9,https://batdongsan.vn/can-ban-gap-nha-1-tret-2-lau-moi-xay-54m2-4pn-3wc-so-hong-hoan-cong-gia-4-ty-9-tl-manh-r268432
Bán Nhà riêng,90,,2,"Biên Hòa, Đồng Nai",2,https://batdongsan.vn/ban-nha-90m2-duong-o-to-shr-tho-cu-duong-o-to-p-buu-hoa-chi-2-ti-r268431
Bán Nhà riêng,30,2,2,"Hà Đông, Hà Nội",1.55,https://batdongsan.vn/nha-2-tang-phu-luong-ha-dong-ha-noi-r268430
Bán Nhà riêng,68,4,4,"Thanh Xuân, Hà Nội",10.6,https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-oto-chanh-lo-goc-68m-x4-tang-mt5m-r268429
Bán Nhà riêng,60,3,2,"Sơn Trà, Đà Nẵng",2.8,https://batdongsan.vn/28-ty-dien-tich-60m2-nha-3-tang-duong-ngo-quyen-son-tra-r268428
Bán Nhà riêng,36,6,9,"Thanh Xuân, Hà Nội",5.3,https://batdongsan.vn/ban-nha-mat-ngo-211-khuong-trung-38m-6-tang-gia-53-ty-r268425
Bán Nhà riêng,36,2,2,"Thanh Xuân, Hà Nội",4.35,https://batdongsan.vn/ban-nha-pho-hoang-van-thai-thanh-xuan-36m-2-tang-gia-435-ty-r268424
Bán Nhà riêng,35,3,3,"Gò Vấp, TP Hồ Chí Minh",4.85,https://batdongsan.vn/ban-nha-rieng-go-vap-phuong-5-huynh-khuong-an-3-tang-3pn-gan-cho-go-vap-r268423
Bán Nhà riêng,42,5,4,"Thanh Xuân, Hà Nội",5.75,https://batdongsan.vn/ban-nha-ngo-29-khuong-ha-thanh-xuan-42m-5-tang-gia-575-ty-r268422
Bán Nhà mặt phố,50,1,1,"Hồng Bàng, Hải Phòng",8.3,https://batdongsan.vn/ban-nha-1-tang-mat-duong-ly-thuong-kiet-hong-bang-hai-phong-50m2-buon-ban-sam-uat-r268421
Bán Nhà riêng,56,4,4,"Thanh Xuân, Hà Nội",5.45,https://batdongsan.vn/ban-nha-pho-cu-loc-thanh-xuan-56m-4-tang-gia-545-ty-r268420
Bán Nhà mặt phố,70,,2,"Bến Cát, Bình Dương",0.58,https://batdongsan.vn/ban-can-nha-o-xa-hoi-ngay-kcn-vsip-2-gia-580-trieu-r268418
Bán Nhà riêng,140,,,"Long Biên, Hà Nội",16.8,https://batdongsan.vn/ban-dat-pho-hong-tien-long-bien-duong-thong-o-to-rong-sat-pho-nhon-nhip-140m-16-ty-8-r268417
Bán Nhà riêng,44,3,3,"Gò Vấp, TP Hồ Chí Minh",4.7,https://batdongsan.vn/ban-nha-rieng-go-vap-phuong-5-huynh-khuong-an-3-tang-3pn-43m2-sat-emart-r268413
Bán Nhà mặt phố,50,2,2,"Quận 9, TP Hồ Chí Minh",3.3,https://batdongsan.vn/ban-nha-hem-10m-ra-mtd-la-xuan-oai-50m2-chi-3-ty-nhinh-tnp-a-thu-duc-r268408
Bán Nhà mặt phố,62,4,4,"Tân Phú, TP Hồ Chí Minh",7.5,https://batdongsan.vn/hem-7m-xe-tai-tranh-nha-dep-tan-huong-tan-phu-4-tang-62m-kd-chi-75-ty-tl-r268407
Bán Nhà riêng,46,2,3,"Tân Phú, TP Hồ Chí Minh",4.95,https://batdongsan.vn/nha-rong-mat-tien-kinh-doanh-6m-gan-vietcombank-go-dau-495-ty-r268406
Bán Nhà riêng,80,9,2,"Cầu Giấy, Hà Nội",29,https://batdongsan.vn/toa-nha-van-phong-dang-cap-hoang-quoc-viet-khu-vip-cau-giay-9-tang-thang-may-oto-tranh-r268405
Bán Nhà mặt phố,61,2,2,"Lê Chân, Hải Phòng",14.2,https://batdongsan.vn/ban-nha-2-tang-61m2-gan-benh-vien-viet-tiep-mat-duong-hai-ba-trung-le-chan-hai-phong-0796-336-866-r268404
Bán Nhà mặt phố,78,6,5,"Tân Phú, TP Hồ Chí Minh",12.3,https://batdongsan.vn/mat-tien12mvia-he-tan-phu-nha-biet-thu-mini-thang-may-6-tang-4x195m2-chi-123-ty-r268403
Bán Nhà,46,2,2,"Tân Phú, TP Hồ Chí Minh",3.19,https://batdongsan.vn/ly-thanh-tong-nha-moi-dep-vao-o-ngay-2-tang-46m2-tang-noi-that-sat-ho-boi-giam-35-ty-xuong-319-ty-r268399
Bán Nhà,28,,2,"Gò Vấp, TP Hồ Chí Minh",2.0,https://batdongsan.vn/hang-ngon-ma-con-hot-nua-day-p15-thong-nhat-go-vap-nhinh-2-ty-r268398
Bán Nhà,50,1,3,"Phú Nhuận, TP Hồ Chí Minh",4.5,https://batdongsan.vn/trung-tam-phu-nhuan-50m2-45-ty-thuong-luong-30m-ra-mat-tien-so-no-hau-r268397
Bán Nhà riêng,100,1,2,"Đức Hòa, Long An",0.8,https://batdongsan.vn/ban-nha-moi-xay-o-nen-chac-chan-1-tret-1-lau-100m2-my-hanh-duc-hoa-r268396
Bán Nhà riêng,63,4,4,"Gò Vấp, TP Hồ Chí Minh",8.4,https://batdongsan.vn/nha-khu-phan-lo-hxh-9m-le-van-tho-p14-go-vap-63m2-4-tang-chi-84-ty-r268391
Bán Nhà riêng,35,4,4,"Đống Đa, Hà Nội",3.5,https://batdongsan.vn/ban-nha-van-huong-dong-da-35m2-x-4t-chi-hon-3-ty-r268389
Bán Nhà riêng,80,3,,"Quận 9, TP Hồ Chí Minh",3.9,https://batdongsan.vn/hxh-giam-700-trieu-3-tang-btct-80m2-tan-phu-thu-duc-duoi-4-ty-r268385
Bán Nhà riêng,80,3,,"Quận 9, TP Hồ Chí Minh",3.9,https://batdongsan.vn/hxh-giam-700-trieu-3-tang-btct-80m2-tan-phu-thu-duc-duoi-4-ty-r268384
Bán Nhà riêng,125,2,4,"Huế, Thừa Thiên Huế",2.5,https://batdongsan.vn/sieu-pham-nha-2-tang-vu-ngoc-phan-thuy-xuan-ngang-7m-r268383
Bán Nhà riêng,32,5,1,"Cầu Giấy, Hà Nội",3.85,https://batdongsan.vn/ban-nha-nguyen-dinh-hoan-cau-giay-nha-dep-lo-goc-o-to-do-15m-32m2-385-ty-r268382
Bán Nhà riêng,35,6,,"Cầu Giấy, Hà Nội",6.15,https://batdongsan.vn/ban-nha-pham-van-dong-nha-dep-lung-linh-35-m2-nhinh-6-ty-r268381
Bán Nhà mặt phố,80,2,4,"Bình Tân, TP Hồ Chí Minh",6.1,https://batdongsan.vn/ban-nha-hem-7m-huong-lo-2-binh-tan-80m2-4-lau-st-4pn-nha-moi-chi-61-ty-tl-r268378
Bán Nhà mặt phố,190,4,6,"Hoàng Mai, Hà Nội",35,https://batdongsan.vn/gamuda-gardens-biet-thu-xa-hoa-trang-le-noi-that-dang-cap-khu-vip-hoang-mai-r268377
Bán Nhà riêng,15,4,2,"Cầu Giấy, Hà Nội",1.8,https://batdongsan.vn/nguyen-chien-r268376
Bán Nhà riêng,37,4,4,"Hà Đông, Hà Nội",2.8,https://batdongsan.vn/28-tyco-bot-to-6-kien-hung-ha-dong-nha-lo-goc-2-thoang-37m-4-tang-4-ngu-du-cong-nang-r268374
Bán Nhà riêng,21,2,2,"Gò Vấp, TP Hồ Chí Minh",2.46,https://batdongsan.vn/nha-duoi-3-ty-thong-nhat-phuong-16-go-vap-21m2-2-tang-chi-246-ty-r268372
Bán Nhà riêng,42,,,"Thanh Xuân, Hà Nội",5.1,https://batdongsan.vn/ban-nha-truong-chinh-di-lai-thuan-tien-ba-buoc-chan-ra-pho-42m2-51-ty-r268371
Bán Nhà riêng,76,4,6,"Bình Tân, TP Hồ Chí Minh",6.1,https://batdongsan.vn/nha-moi-huong-lo-2-binh-tan-hxh-tranh-76m2-4-tang-btct-nhinh-6-ty-r268368
Bán Nhà riêng,48,2,,"Bình Tân, TP Hồ Chí Minh",5.5,https://batdongsan.vn/ban-nha-hxh-duong-huong-lo-2-dt-4x12m-2-lau-gia-55-ty-tl-lien-he-ngay-r268367
Bán Nhà riêng,48,2,,"Bình Tân, TP Hồ Chí Minh",5.5,https://batdongsan.vn/ban-nha-hxh-duong-huong-lo-2-dt-4x12m-2-lau-gia-55-ty-tl-lien-he-ngay-r268366
Bán Nhà riêng,41,4,4,"Lê Chân, Hải Phòng",4.1,https://batdongsan.vn/ban-nha-lo-goc-sieu-dep-ngo-152-ho-sen-le-chan-hai-phong-gia-hon-4-ty-xiu-0796-336-866-r268363
Bán Nhà riêng,60,6,4,"Long Biên, Hà Nội",11500.0,https://batdongsan.vn/nha-dep-ai-mo-bo-de-60m-x-6-tang-mt-rong-thang-may-o-to-nhinh-11-ty-r268362
Bán Nhà riêng,60,5,3,"Bình Tân, TP Hồ Chí Minh",4.8,https://batdongsan.vn/mtkd-mieu-go-xoai-binh-tan-60m2-5-tang-btct-nhinh-4-ty-gia-tot-nhat-khu-vuc-r268360
Bán Nhà riêng,62,8,,"Long Biên, Hà Nội",5.8,https://batdongsan.vn/dat-dep-lang-le-mat-phuong-viet-hung-duong-o-to-rong-rai-thong-nhau-62m-5-ty-8-r268359
Bán Nhà mặt phố,78,1,2,"Thủ Đức, TP Hồ Chí Minh",6.8,https://batdongsan.vn/giam-soc-nha-mtkd-phan-lo-hem-o-to-thong-78m2-chi-voi-68-ty-linh-trung-thu-duc-r268356
Bán Nhà,98,,,"Thủ Đức, TP Hồ Chí Minh",4.2,https://batdongsan.vn/nha-cap-4-duong-le-van-chi-p-linh-trung-thu-duc-dt-98m2-gia-42-ty-r268353
Bán Nhà riêng,64,4,5,"Phú Nhuận, TP Hồ Chí Minh",13.5,https://batdongsan.vn/ban-nha-rieng-phu-nhuan-phuong-9-dao-duy-anh-4-tang-64m2-dep-nhu-khach-san-5s-r268351
Bán Nhà,47,2,2,"Tân Phú, TP Hồ Chí Minh",4.5,https://batdongsan.vn/tay-thanh-ngang-hiem-53m-no-hau-2-tang-sua-moi-cho-thue-5-trieu-giam-45-ty-xuong-38-ty-r268350
Bán Nhà riêng,64,4,5,"Phú Nhuận, TP Hồ Chí Minh",13.5,https://batdongsan.vn/ban-nha-rieng-phu-nhuan-phuong-9-dao-duy-anh-4-tang-64m2-dep-nhu-khach-san-5s-r268349
Bán Nhà riêng,110,,2,"Biên Hòa, Đồng Nai",2.7,https://batdongsan.vn/ban-nha-gac-lung-110m2-shr-tho-cu-duong-o-to-p-an-binh-chi-27-ti-r268347
Bán Nhà mặt phố,50,2,2,"Thủ Đức, TP Hồ Chí Minh",4.7,https://batdongsan.vn/ban-nha-khu-vip-dong-bo-hxt-2-tang-50m2-510-truong-tho-thu-duc-chi-hon-4-ty-r268344
Bán Nhà riêng,48,5,4,"Hà Đông, Hà Nội",6.7,https://batdongsan.vn/nha-dep-48m2x5t-kdt-van-khe-o-to-do-cua-via-he-rong-rai-kd-sam-uat-nhinh-6-ty-r268342
Bán Nhà riêng,44,3,3,"Bình Thạnh, TP Hồ Chí Minh",6.7,https://batdongsan.vn/hxh-dien-bien-phu-2-lau-67-ty-4x11-p17-binh-thanh-r268339
Bán Nhà riêng,33,4,,"Nam Từ Liêm, Hà Nội",3.9,https://batdongsan.vn/het-y-bai-thophuc-dien33m24t39-tynam-tu-liem-r268337
Bán Nhà riêng,60,05,02,"Đống Đa, Hà Nội",7.6,https://batdongsan.vn/ban-nha-ngo-117-pho-thai-ha-mat-tien-rong-8m-2-thoang-kd-sam-uat-60m2x5t-gia-chi-76-ty-r268336
Bán Nhà riêng,50,7,,"Đống Đa, Hà Nội",13.39,https://batdongsan.vn/nha-moi-xay-nhu-hinh-7-tang-thang-may-oto-vao-nha-o-ngay-pho-thai-ha-chi-1339-ty-r268335
Bán Nhà riêng,63,2,3,"Bình Thạnh, TP Hồ Chí Minh",7.5,https://batdongsan.vn/hxh-75-ty-ung-van-khiem-42x15-p25-binh-thanh-r268334
Bán Nhà mặt phố,77,2,2,"Thủ Đức, TP Hồ Chí Minh",6.9,https://batdongsan.vn/ban-gap-nha-vip-mtkd-cuc-hiem-10m-le-van-chi-2-tang-77m2-thu-duc-chi-6-ty-xx-r268333
Bán Nhà,69,3,7,"Tân Bình, TP Hồ Chí Minh",8.2,https://batdongsan.vn/nha-dep-ngang-tren-6m-thiet-ke-hien-dai-hem-4m-duong-nghia-phat-gan-nha-tho-nghia-hoa-100m-gia-chi-82-ty-r268332
Bán Nhà,133,,2,"Thủ Đức, TP Hồ Chí Minh",6.6,https://batdongsan.vn/ban-nha-hem-1-re-nhat-tinh-lo-43-ngay-cho-dau-moi-thu-duc-dien-tich-khung-133m2-gia-66-ty-tl-manh-r268331
Bán Nhà riêng,52,5,3,"Cầu Giấy, Hà Nội",5.85,https://batdongsan.vn/het-y-bai-thoho-tung-mau52m25t585-tycau-giay-r268330
Bán Nhà mặt phố,75,4,,"Từ Sơn, Bắc Ninh",5.1,https://batdongsan.vn/so-huu-ngay-nha-pho-lien-ke-thuan-loi-kinh-doanh-sam-uat-tai-centa-vsip-bac-ninh-r268329
Bán Nhà,24,2,2,"Quận 3, TP Hồ Chí Minh",4.0,https://batdongsan.vn/khu-vuc-hiem-nha-ban-hem-ba-gac-thong-nhinh-4-ty-r268327
Bán Nhà,52,1,3,"Gò Vấp, TP Hồ Chí Minh",4.9,https://batdongsan.vn/nha-ban-1-lau-1-tret-3-pn-2-wc-gia-49-ty-r268325
Bán Nhà mặt phố,200,,,"Phan Rang - Tháp Chàm, Ninh Thuận",,https://batdongsan.vn/bao-ve-gia-dinh-ban-voi-camera-ezviz-c6n-an-ninh-toi-da-cho-ho-gia-dinh-r268324
Bán Nhà riêng,39,5,,"Quận 3, TP Hồ Chí Minh",6,https://batdongsan.vn/nguyen-dinh-chieu-q3-nha-dep-5-tang-hem-to-dang-cho-thue-hon-20tr-r268323
Bán Nhà mặt phố,50,2,,"Thủ Đức, TP Hồ Chí Minh",5.9,https://batdongsan.vn/nha-khu-vip-phan-lo-o-to-so-hc-vuong-vuc-3-tang-50m2-chi-voi-59-ty-truong-tho-r268321
Bán Nhà mặt phố,135,,,"Từ Sơn, Bắc Ninh",6.9,https://batdongsan.vn/6x-ty-so-huu-ngay-can-biet-thu-sieu-dep-dang-song-tai-tp-tu-son-r268319
Bán Nhà riêng,64,4,4,"Thanh Xuân, Hà Nội",7.15,https://batdongsan.vn/hoa-hau-phan-lo-quan-thanh-xuan-gan-pho-nha-dep-64m-x4tmt4m-r268318
Bán Nhà,,1,2,"Gò Vấp, TP Hồ Chí Minh",5.0,https://batdongsan.vn/hem-xe-hoi-4m5-trung-tam-go-vap-4x12m-chi-495-ty-phan-khuc-cuc-hiem-r268317
Bán Nhà,48,1,2,"Gò Vấp, TP Hồ Chí Minh",4.75,https://batdongsan.vn/nha-ban-1-tang-1-tret-2pn-2-wc-gia-475-ty-r268315
Bán Nhà riêng,125,3,1,"Long Biên, Hà Nội",20,https://batdongsan.vn/biet-thu-bo-de-huong-view-ho-thoang-rong-o-to-tranh-kinh-doanh-125m-mat-10m-20-ty-r268314
Bán Nhà,37,,1,"Phú Nhuận, TP Hồ Chí Minh",4.0,https://batdongsan.vn/nha-nho-dep-ngay-tt-quan-phu-nhuan-nhinh-4-ty-r268313
Bán Nhà riêng,61,2,3,"Gò Vấp, TP Hồ Chí Minh",4.8,https://batdongsan.vn/nha-duoi-5-ty-le-van-tho-phuong-13-go-vap-61m2-2-tang-chi-48-ty-r268307
Bán Nhà riêng,60,,,"Bình Tân, TP Hồ Chí Minh",4.1,https://batdongsan.vn/huong-lo-3-binh-tan-ngay-aeon-tan-phu-ngang-5m-nhinh-4-ty-r268306
Bán Nhà riêng,33,,3,"Cầu Giấy, Hà Nội",3.5,https://batdongsan.vn/chua-den-35-ty-o-to-nho-vao-tan-nha-duong-rong-thoang-ho-tung-mau-cau-giay-r268304
Bán Nhà riêng,83,4,,"Long Biên, Hà Nội",10,https://batdongsan.vn/ban-nha-pho-gia-thuy-long-bien-duong-rong-o-to-thong-vuong-van-83m2x-4-tang-10-ty-r268303
Bán Nhà riêng,49,1,2,"Gò Vấp, TP Hồ Chí Minh",5.2,https://batdongsan.vn/nha-sat-san-bay-hem-3m-yen-tinh-day-du-noi-that-r268302
Bán Nhà riêng,33,4,3,"Hà Đông, Hà Nội",3.3,https://batdongsan.vn/chi-33-ty-mat-truc-trinh-to-12-mau-luong-ha-dong-kinh-doanh-33m-4-tang-mat-tien-rong-r268301
Bán Nhà riêng,60,,2,"Tân Phú, TP Hồ Chí Minh",4.1,https://batdongsan.vn/nha-rong-hem-5m-xe-hoi-do-cua-canh-celadon-tan-phu-41-ty-r268300
Bán Nhà riêng,98,,3,"Quận 12, TP Hồ Chí Minh",10,https://batdongsan.vn/nha-rong-rai-7x14m-dep-san-xe-hoi-kinh-doanh-tot-giap-go-vap-r268299
Bán Nhà,40,2,2,"Gò Vấp, TP Hồ Chí Minh",2.0,https://batdongsan.vn/nha-dep-2-tang-40m2-nhinh-2-ty-r268298
Bán Nhà riêng,40,5,8,"Bình Thạnh, TP Hồ Chí Minh",6.1,https://batdongsan.vn/hxh-61-ty-dinh-tien-hoang-5-tang-p3-binh-thanh-r268296
Bán Nhà riêng,32,,2,"Bình Thạnh, TP Hồ Chí Minh",2.5,https://batdongsan.vn/25-ty-2pn-bui-huu-nghia-4x8-phuong-2-binh-thanh-r268295
Bán Nhà riêng,61,2,2,"Tân Uyên, Bình Dương",2.47,https://batdongsan.vn/tin-nong-phong-tay-mua-ngay-keo-het-can-ban-gap-can-nha-2-lau-gia-2-ty-465-trieu-co-thuong-luong-shr-r268294
Bán Nhà riêng,61,,2,"Tân Uyên, Bình Dương",2.47,https://batdongsan.vn/chi-2-ty-465-trieu-so-huu-ngay-nha-pho-phuoc-dien-citizen-voi-muc-uu-dai-toi-da-tu-cdt-r268293
Bán Nhà riêng,81,7,8,"Thanh Xuân, Hà Nội",15.3,https://batdongsan.vn/ban-nha-quan-thanh-xuan-oto-chanh-7-cho-vao-nha-81m-x7-tang-mt55m-r268291
Bán Nhà riêng,54,4,4,"Lê Chân, Hải Phòng",4.5,https://batdongsan.vn/ban-nha-4-tang-54m2-huong-tay-ngo-pho-nguyen-duc-canh-le-chan-hai-phong-r268290
Bán Nhà mặt phố,120,5,2,"Quận 11, TP Hồ Chí Minh",24.6,https://batdongsan.vn/ban-nha-mat-tien-lac-long-quan-q11120m2-vi-tri-dep-nhat-tuyen-duong-phu-hop-kinh-doanhchi-246-ty-r268285
Bán Nhà riêng,78,4,4,"Thanh Xuân, Hà Nội",10.8,https://batdongsan.vn/ban-nha-chinh-chu-ngo-110-quan-nhan-o-to-do-cua-78m2-gia-108-ty-r268283
Bán Nhà riêng,100,2,4,"Đức Hòa, Long An",0.89,https://batdongsan.vn/ra-hang-sieu-pham-nha-moi-xay-1-tret-2-lau-5x20m2100-tho-cu-4pn3wc-r268280
Bán Nhà,55,,5,"Bình Thạnh, TP Hồ Chí Minh",8.5,https://batdongsan.vn/ban-nha-hem-xe-hoi-thong-no-hau-vi-tri-dep-85-ty-r268277
Bán Nhà riêng,34,4,2,"Tân Phú, TP Hồ Chí Minh",4.35,https://batdongsan.vn/mat-tien-kinh-doanh-duong-duc-hien-tan-phu-4-tang-btct-nhinh-4-ty-r268274
Bán Nhà riêng,126,,2,"Vĩnh Cửu, Đồng Nai",1.05,https://batdongsan.vn/ban-can-nha-ngay-hem-van-phuong-cong-sau-changshin-tho-cu-100gia-1ty050tr-r268270
Bán Nhà riêng,20,3,2,"Bình Thạnh, TP Hồ Chí Minh",2.98,https://batdongsan.vn/nha-ban-binh-thanh-phuong-12-phan-van-tri-3-tang-20m2-day-du-cong-nang-r268269
Bán Nhà,207,,2,"Thủ Đức, TP Hồ Chí Minh",13.6,https://batdongsan.vn/can-ban-nha-207m2-mat-tien-duong-10m-hiep-binh-chanh-thu-duc-r268267
Bán Nhà riêng,62,2,2,"Tân Uyên, Bình Dương",2.47,https://batdongsan.vn/tin-nong-phong-tay-mua-ngay-keo-het-can-ban-gap-can-nha-2-lau-gia-2-ty-465-trieu-co-thuong-luong-r268266
Bán Nhà riêng,62,,2,"Tân Uyên, Bình Dương",2.47,https://batdongsan.vn/chi-2-ty-465-trieu-so-huu-ngay-nha-pho-phuoc-dien-citizen-voi-muc-uu-dai-toi-da-tu-cdt-r268265
Bán Nhà riêng,60,4,4,"Hồng Bàng, Hải Phòng",6.1,https://batdongsan.vn/ban-nha-4-tang-lo-goc-sieu-dep-vuong-det-60m2-do-thi-himlam-hung-vuong-hong-bang-hai-phong-r268264
Bán Nhà riêng,51,4,4,"Thanh Xuân, Hà Nội",5.45,https://batdongsan.vn/chu-giam-soc-900tr-ban-nhanh-nha-nguyen-trai-thanh-xu-n-51m2-4t-545-ty-r268259
Bán Nhà riêng,66,5,4,"Gò Vấp, TP Hồ Chí Minh",12.5,https://batdongsan.vn/nha-moi-dep-o-ngay-le-van-tho-p14-go-vap-hxh-66m2-5-tang-125-ty-r268258
Bán Nhà riêng,90,6,16,"Tân Bình, TP Hồ Chí Minh",14.5,https://batdongsan.vn/chdv-2-mat-tien-hem-xe-tai-pham-van-bach-tan-binh-16pn-chi-145-ty-r268255
Bán Nhà riêng,94,,3,"Tân Bình, TP Hồ Chí Minh",6.3,https://batdongsan.vn/au-co-tan-binh-gan-100m2-nha-dep-o-lien-ngang-lon-57m-hem-xe-hoi-chi-nhinh-6-ty-r268254
Bán Nhà riêng,34,1,3,"Hoàng Mai, Hà Nội",3.5,https://batdongsan.vn/ban-nha-tan-mai-hoang-mai-34m2-x-5t-chi-hon-3-ty-r268253
Bán Luxury home,250,,3,"Cẩm Lệ, Đà Nẵng",15.2,https://batdongsan.vn/biet-thu-trung-luong-hoa-xuan-250m2-noi-that-tien-ty-nhinh-15-ty-0919051718-r268252
Bán Nhà riêng,31,5,3,"Cầu Giấy, Hà Nội",4,https://batdongsan.vn/399-ty-ho-khau-cau-giay-gan-pho-lo-goc-ngo-thong-thoang-r268251
Bán Nhà riêng,45,2,3,"Bình Tân, TP Hồ Chí Minh",2.6,https://batdongsan.vn/duong-so-4-binh-hung-hoa-b-binh-tan-hxt-2-tang-nhinh-2-ty-r268249
Bán Nhà riêng,43,5,4,"Bình Tân, TP Hồ Chí Minh",4.9,https://batdongsan.vn/5-tang-btct-kinh-duong-vuong-binh-tan-43m2-tang-noi-that-nhinh-4-ty-r268244
Bán Nhà mặt phố,40,5,4,"Tây Hồ, Hà Nội",10.2,https://batdongsan.vn/ban-nha-mp-nghi-tam-tay-ho-40m2x5t-phan-lo-oto-tranh-kinh-doanh-gia-102ty-r268239
Bán Nhà mặt phố,64,3,2,"Bình Tân, TP Hồ Chí Minh",4.5,https://batdongsan.vn/nha-dep-3-tang-ngay-go-xoai-binh-tan-hem-8m-64m2-15m-ra-mat-tien-chi-45-ty-tl-r268238
Bán Nhà riêng,61,5,4,"Thanh Xuân, Hà Nội",6.57,https://batdongsan.vn/hoa-hau-vu-trong-phung-quan-thanh-xuan-ngo-thong-vai-buoc-ra-pho-61m-x5tmt5m-r268232
Bán Nhà riêng,41,,,"Long Biên, Hà Nội",4.6,https://batdongsan.vn/nha-nguyen-son-long-bien-truoc-nha-rong-thoang-o-to-tranh-do-khu-dan-tri-41m-4-ty-6-r268224
Bán Nhà,80,,,"Gò Vấp, TP Hồ Chí Minh",5.2,https://batdongsan.vn/52-ty-80m2-hem-xe-hoi-go-vap-50m-ra-mat-tien-ngang-5-x-16-so-vuong-vuc-hoan-cong-du-r268222
Bán Nhà mặt phố,51,5,4,"Gò Vấp, TP Hồ Chí Minh",8.99,https://batdongsan.vn/ban-nha-mat-tien-duong-so-1-phuong-13-go-vap-51m2-5-tang-chi-899-ty-r268220
Bán Nhà mặt phố,525,,,"Thủ Đức, TP Hồ Chí Minh",18,https://batdongsan.vn/ban-nha-mat-tien-duong-so-1-p-linh-xuan-thu-duc-525m-gia-18-ty-r268219
Bán Nhà mặt phố,80,5,4,"Long Biên, Hà Nội",11.4,https://batdongsan.vn/phan-lo-thuong-thanh-80m-x-5-tang-mt-rong-o-to-kinh-doanh-11-ty-tuv-r268216
Bán Nhà riêng,90,1,3,"Biên Hòa, Đồng Nai",1.1,https://batdongsan.vn/ban-nha-rieng-tai-duong-dong-khoi-bien-hoa-dong-nai-dien-tich-90m2-gia-1100000-trieu-r268211
